short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
H. Ziyech,27,181,65,Morocco,Chelsea,English Premier League,85,86,44000000,140000,"CAM, RW",Left,3,2,5,High/High,PLAYER_BODY_TYPE_250,Yes,86900000.0,"Playmaker,Crosser,CompleteMidfielder",SUB,22.0,,2020-07-01,2025.0,,,80.0,76.0,87.0,84.0,50.0,66.0,,,,,,,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",88,73,53,86,74,83,90,78,89,85,83,77,85,84,78,83,37,80,59,77,73,52,82,89,67,79,,56,40,11,7,11,8,14,77+3,77+3,77+3,83+0,82+0,82+0,82+0,83+0,84+2,84+2,84+2,84+2,82+3,82+3,82+3,84+2,70+3,70+3,70+3,70+3,70+3,66+3,57+3,57+3,57+3,66+3
D. Mertens,33,169,61,Belgium,Napoli,Italian Serie A,85,85,24000000,115000,"CF, ST",Right,3,4,4,High/Low,PLAYER_BODY_TYPE_335,Yes,40800000.0,"Dribbler,Acrobat",ST,14.0,,2013-07-01,2022.0,RF,14.0,86.0,82.0,80.0,89.0,35.0,51.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",79,84,40,82,70,88,82,79,74,89,90,82,94,86,92,80,58,70,37,81,59,36,85,83,79,81,,40,40,7,10,8,10,4,78+3,78+3,78+3,85+0,84+0,84+0,84+0,85+0,85+0,85+0,85+0,84+1,78+3,78+3,78+3,84+1,64+3,60+3,60+3,60+3,64+3,60+3,46+3,46+3,46+3,60+3
M. Reus,31,180,71,Germany,Borussia Dortmund,German 1. Bundesliga,85,85,34000000,94000,"CAM, CF",Right,4,4,4,High/Medium,PLAYER_BODY_TYPE_279,Yes,57800000.0,"FKSpecialist,ClinicalFinisher",RCM,11.0,,2012-07-01,2023.0,,,80.0,86.0,84.0,85.0,45.0,63.0,,,,,,,"Injury Prone, Leadership, Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Outside Foot Shot",85,86,44,85,89,85,88,86,76,87,82,78,83,85,82,87,70,67,66,83,51,48,86,84,91,85,,37,45,12,12,13,13,11,80+3,80+3,80+3,85+0,84+0,84+0,84+0,85+0,84+1,84+1,84+1,83+2,79+3,79+3,79+3,83+2,68+3,65+3,65+3,65+3,68+3,63+3,54+3,54+3,54+3,63+3
L. Insigne,29,163,59,Italy,Napoli,Italian Serie A,85,85,37500000,120000,"LW, CF",Right,3,4,4,High/Medium,PLAYER_BODY_TYPE_338,Yes,63800000.0,"Dribbler,Acrobat",LW,24.0,,2010-07-01,2022.0,LW,10.0,88.0,78.0,83.0,91.0,36.0,44.0,,,,,,,"Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",83,75,59,83,74,90,87,77,78,93,92,84,93,80,93,78,50,70,34,84,34,26,81,85,74,83,,24,22,8,4,14,9,10,77+3,77+3,77+3,85+0,84+0,84+0,84+0,85+0,85+0,85+0,85+0,84+1,77+3,77+3,77+3,84+1,63+3,57+3,57+3,57+3,63+3,58+3,44+3,44+3,44+3,58+3
R. Mahrez,29,179,67,Algeria,Manchester City,English Premier League,85,85,37500000,210000,"RW, RM",Left,3,4,5,Medium/Medium,PLAYER_BODY_TYPE_324,Yes,69400000.0,"Dribbler,Acrobat",RW,26.0,,2018-07-10,2023.0,,,83.0,79.0,81.0,90.0,38.0,59.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",83,79,48,80,76,90,84,78,75,91,87,79,92,81,88,79,60,76,55,80,48,39,80,84,70,84,,31,22,15,9,13,11,6,77+3,77+3,77+3,84+0,83+0,83+0,83+0,84+0,84+1,84+1,84+1,84+1,77+3,77+3,77+3,84+1,64+3,60+3,60+3,60+3,64+3,59+3,48+3,48+3,48+3,59+3
E. Haaland,19,194,88,Norway,Borussia Dortmund,German 1. Bundesliga,84,92,45000000,56000,ST,Left,2,3,3,High/High,PLAYER_BODY_TYPE_277,Yes,85500000.0,"DistanceShooter,Strength,ClinicalFinisher,CompleteForward",LS,9.0,,2020-01-01,2024.0,RS,23.0,84.0,87.0,63.0,76.0,43.0,85.0,,,,,,,Speed Dribbler (AI),46,87,67,74,82,75,77,62,49,78,80,88,75,83,67,93,70,78,91,83,82,41,86,68,80,83,,38,30,7,14,13,11,7,83+2,83+2,83+2,77+0,80+0,80+0,80+0,77+0,77+2,77+2,77+2,74+2,69+2,69+2,69+2,74+2,59+2,60+2,60+2,60+2,59+2,57+2,57+2,57+2,57+2,57+2
L. Martínez,22,174,81,Argentina,Inter,Italian Serie A,84,91,44500000,130000,ST,Right,1,4,4,High/Medium,Normal,Yes,82300000.0,"Dribbler,Acrobat",LS,10.0,,2018-07-05,2023.0,SUB,22.0,83.0,82.0,71.0,85.0,48.0,82.0,,,,,,,"Flair, Power Header, Technical Dribbler (AI)",56,86,84,78,83,87,78,43,73,84,84,83,86,84,78,80,88,77,83,74,86,45,85,77,74,83,,31,44,11,8,8,8,13,84+2,84+2,84+2,81+0,83+0,83+0,83+0,81+0,82+2,82+2,82+2,80+2,76+2,76+2,76+2,80+2,64+2,65+2,65+2,65+2,64+2,62+2,62+2,62+2,62+2,62+2
Oyarzabal,23,181,79,Spain,Real Sociedad,Spain Primera Division,84,90,42500000,47000,"LW, RW",Left,1,3,3,High/Medium,Lean,Yes,97800000.0,NoTag,LW,10.0,,2014-07-01,2024.0,SUB,11.0,81.0,82.0,80.0,84.0,41.0,63.0,,,,,,,"Solid Player, Outside Foot Shot",82,84,60,81,73,85,74,71,73,84,80,81,80,81,79,80,72,82,57,81,52,29,83,85,83,75,,32,30,10,6,10,13,11,79+2,79+2,79+2,83+0,82+0,82+0,82+0,83+0,83+2,83+2,83+2,82+2,76+2,76+2,76+2,82+2,64+2,60+2,60+2,60+2,64+2,60+2,50+2,50+2,50+2,60+2
A. Martial,24,184,76,France,Manchester United,English Premier League,84,88,41000000,155000,ST,Right,3,3,4,Medium/Medium,PLAYER_BODY_TYPE_328,Yes,81000000.0,Dribbler,ST,9.0,,2015-09-01,2024.0,LM,11.0,89.0,83.0,74.0,87.0,41.0,72.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",72,85,71,80,75,89,84,54,63,87,88,90,83,82,79,83,70,77,76,79,54,42,84,77,81,82,,39,36,9,8,8,15,11,83+3,83+3,83+3,84+0,84+0,84+0,84+0,84+0,83+3,83+3,83+3,82+3,75+3,75+3,75+3,82+3,65+3,61+3,61+3,61+3,65+3,62+3,54+3,54+3,54+3,62+3
K. Coman,24,179,75,France,FC Bayern München,German 1. Bundesliga,84,88,40500000,94000,"LM, RM, LW",Right,3,3,4,Medium/Low,PLAYER_BODY_TYPE_274,Yes,69900000.0,"Speedster,Dribbler,Acrobat",SUB,29.0,,2015-08-30,2023.0,,,93.0,76.0,77.0,87.0,29.0,59.0,,,,,,,"Injury Prone, Speed Dribbler (AI)",77,76,52,78,77,88,81,70,73,87,94,93,88,84,84,80,73,66,64,73,36,23,83,79,70,76,,27,21,5,3,5,3,5,78+3,78+3,78+3,84+0,83+0,83+0,83+0,84+0,82+3,82+3,82+3,83+3,74+3,74+3,74+3,83+3,59+3,54+3,54+3,54+3,59+3,55+3,43+3,43+3,43+3,55+3
Douglas Costa,29,172,70,Brazil,Juventus,Italian Serie A,84,84,30500000,120000,"LM, RW, LW",Left,3,3,5,High/Medium,PLAYER_BODY_TYPE_339,Yes,50300000.0,"Speedster,Dribbler,Acrobat",SUB,11.0,,2018-07-01,2022.0,,,93.0,73.0,79.0,91.0,43.0,59.0,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Speed Dribbler (AI)",82,64,50,83,76,92,84,78,65,91,94,93,92,80,91,86,60,68,56,80,55,48,74,80,77,80,,38,34,13,15,9,12,5,76+3,76+3,76+3,84+0,82+0,82+0,82+0,84+0,83+1,83+1,83+1,83+1,76+3,76+3,76+3,83+1,67+3,62+3,62+3,62+3,67+3,63+3,52+3,52+3,52+3,63+3
Iago Aspas,32,176,67,Spain,RC Celta,Spain Primera Division,84,84,25000000,46000,"ST, RW",Left,2,4,3,High/High,Lean,Yes,52500000.0,"Acrobat,ClinicalFinisher",ST,10.0,,2015-07-01,2023.0,,,82.0,85.0,78.0,86.0,35.0,63.0,,,,,,,"Leadership, Finesse Shot, Outside Foot Shot, Team Player, Chip Shot (AI)",80,89,77,79,83,87,79,80,68,86,78,86,90,84,72,79,66,69,60,81,63,39,84,79,82,85,,21,18,12,16,9,12,13,82+2,82+2,82+2,84+0,84+0,84+0,84+0,84+0,83+1,83+1,83+1,82+2,75+2,75+2,75+2,82+2,61+2,58+2,58+2,58+2,61+2,57+2,49+2,49+2,49+2,57+2
Isco,28,176,79,Spain,Real Madrid,Spain Primera Division,84,84,31500000,210000,"CAM, CM, LW",Right,3,3,4,Medium/Low,Normal,Yes,64600000.0,Dribbler,SUB,22.0,,2013-07-03,2022.0,,,68.0,75.0,82.0,90.0,59.0,59.0,,,,,,,"Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",78,76,55,84,67,92,88,76,81,91,71,65,83,74,90,69,61,61,59,81,58,61,76,83,76,85,,64,51,10,8,12,15,6,74+3,74+3,74+3,81+0,80+0,80+0,80+0,81+0,83+1,83+1,83+1,80+3,80+3,80+3,80+3,80+3,70+3,70+3,70+3,70+3,70+3,67+3,62+3,62+3,62+3,67+3
W. Ben Yedder,29,170,68,France,AS Monaco,French Ligue 1,84,84,31000000,91000,ST,Right,2,5,4,High/High,PLAYER_BODY_TYPE_258,Yes,58900000.0,"Dribbler,Acrobat",ST,9.0,,2019-08-14,2024.0,SUB,22.0,84.0,83.0,77.0,87.0,39.0,63.0,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",74,88,74,82,84,87,80,76,66,87,86,82,91,86,89,83,79,68,63,71,55,44,90,80,80,84,,33,26,6,13,9,7,7,84+0,84+0,84+0,84+0,85+,85+,85+,84+0,84+0,84+0,84+0,83+1,76+2,76+2,76+2,83+1,63+2,60+2,60+2,60+2,63+2,59+2,52+2,52+2,52+2,59+2
J. Iličić,32,190,79,Slovenia,Atalanta,Italian Serie A,84,84,25000000,92000,"CF, ST",Left,3,4,4,Medium/Medium,Lean,No,42500000.0,DistanceShooter,RF,72.0,,2017-07-05,2022.0,,,70.0,86.0,84.0,85.0,43.0,68.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",82,85,58,86,83,88,85,85,74,88,71,69,71,84,66,88,34,69,74,89,58,46,85,87,78,80,,32,26,13,13,8,12,6,81+3,81+3,81+3,84+0,84+0,84+0,84+0,84+0,85+,85+,85+,82+2,79+3,79+3,79+3,82+2,64+3,64+3,64+3,64+3,64+3,59+3,53+3,53+3,53+3,59+3
R. Jiménez,29,188,81,Mexico,Wolverhampton Wanderers,English Premier League,84,84,31000000,140000,ST,Right,3,4,3,High/High,Normal,Yes,58900000.0,Engine,ST,9.0,,2019-07-01,2023.0,ST,9.0,78.0,82.0,76.0,82.0,49.0,83.0,,,,,,,"Flair, Power Header, Outside Foot Shot, Technical Dribbler (AI)",73,84,85,81,82,84,75,51,75,83,73,82,75,83,68,83,75,86,84,74,81,53,84,78,92,81,,38,30,7,11,13,14,10,83+1,83+1,83+1,81+0,82+0,82+0,82+0,81+0,81+3,81+3,81+3,81+3,77+3,77+3,77+3,81+3,66+3,67+3,67+3,67+3,66+3,63+3,62+3,62+3,62+3,63+3
O. Dembélé,23,178,67,France,FC Barcelona,Spain Primera Division,83,89,35500000,175000,"LW, RW",Left,3,5,5,High/Medium,PLAYER_BODY_TYPE_261,Yes,79900000.0,"Speedster,Dribbler",RW,11.0,,2017-08-28,2022.0,,,92.0,77.0,77.0,87.0,36.0,56.0,,,,,,,"Injury Prone, Flair, Speed Dribbler (AI), Technical Dribbler (AI)",81,75,43,78,76,89,82,64,76,84,93,92,89,78,81,83,58,68,51,76,54,36,77,76,75,80,,30,33,6,6,14,10,13,76+3,76+3,76+3,83+0,81+0,81+0,81+0,83+0,81+3,81+3,81+3,82+3,74+3,74+3,74+3,82+3,63+3,58+3,58+3,58+3,63+3,59+3,47+3,47+3,47+3,59+3
S. Bergwijn,22,178,78,Netherlands,Tottenham Hotspur,English Premier League,83,88,34500000,105000,"LM, LW, RM",Right,2,2,4,High/Medium,Stocky,Yes,68100000.0,Dribbler,SUB,23.0,,2020-01-29,2025.0,RM,7.0,87.0,79.0,78.0,85.0,39.0,72.0,,,,,,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",78,77,60,84,75,87,78,66,62,85,88,87,79,79,90,84,68,79,78,83,50,34,78,80,68,77,,28,26,11,14,12,14,13,79+2,79+2,79+2,83+0,82+0,82+0,82+0,83+0,82+2,82+2,82+2,82+2,74+2,74+2,74+2,82+2,64+2,60+2,60+2,60+2,64+2,59+2,52+2,52+2,52+2,59+2
A. Wan-Bissaka,22,183,72,England,Manchester United,English Premier League,83,88,30500000,115000,"RB, RWB",Right,1,2,4,Medium/High,PLAYER_BODY_TYPE_331,Yes,60200000.0,NoTag,RB,29.0,,2019-06-29,2024.0,,,86.0,51.0,68.0,80.0,82.0,74.0,,,,,,,Dives Into Tackles (AI),74,44,58,74,43,82,68,45,56,77,84,88,85,82,73,70,62,79,71,46,78,83,69,64,56,76,,85,90,9,8,6,8,8,67+2,67+2,67+2,73+0,71+0,71+0,71+0,73+0,71+2,71+2,71+2,74+2,71+2,71+2,71+2,74+2,81+2,77+2,77+2,77+2,81+2,81+2,79+2,79+2,79+2,81+2
Gabriel Jesus,23,175,73,Brazil,Manchester City,English Premier League,83,87,34500000,150000,ST,Right,2,3,4,High/High,PLAYER_BODY_TYPE_326,Yes,66400000.0,"Dribbler,Acrobat",ST,9.0,,2016-08-03,2023.0,,,85.0,82.0,72.0,87.0,42.0,71.0,,,,,,,"Flair, Chip Shot (AI), Technical Dribbler (AI)",66,85,77,77,77,86,76,54,66,86,87,83,91,87,90,81,78,79,65,76,73,32,87,77,75,81,,30,28,13,8,6,6,15,83+2,83+2,83+2,83+0,84+0,84+0,84+0,83+0,82+2,82+2,82+2,81+2,75+2,75+2,75+2,81+2,62+2,60+2,60+2,60+2,62+2,59+2,54+2,54+2,54+2,59+2
N. Fekir,26,173,75,France,Real Betis,Spain Primera Division,83,84,30500000,38000,"CAM, RM, ST",Left,3,4,4,High/Medium,Stocky,Yes,66300000.0,Dribbler,RM,8.0,,2019-07-23,2023.0,SUB,18.0,79.0,82.0,81.0,87.0,38.0,79.0,,,,,,,"Power Free-Kick, Finesse Shot, Flair, Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",79,82,49,84,77,88,83,79,77,87,80,79,81,79,91,84,64,79,81,83,79,34,83,82,74,89,,42,30,15,9,8,14,15,79+3,79+3,79+3,83+0,83+0,83+0,83+0,83+0,83+1,83+1,83+1,83+1,78+3,78+3,78+3,83+1,64+3,63+3,63+3,63+3,64+3,59+3,53+3,53+3,53+3,59+3
Z. Ibrahimović,38,195,95,Sweden,Milan,Italian Serie A,83,83,9500000,49000,ST,Right,5,4,5,Medium/Low,PLAYER_BODY_TYPE_381,Yes,16200000.0,"Poacher,AerialThreat,DistanceShooter,Strength,ClinicalFinisher,CompleteForward",ST,11.0,,2020-01-02,2021.0,,,52.0,88.0,77.0,79.0,34.0,77.0,,,,,,,"Leadership, Flair, Long Shot Taker (AI), Outside Foot Shot",68,86,80,78,88,80,80,78,73,86,53,52,71,82,39,90,67,54,87,88,84,20,91,84,89,90,,37,24,13,15,10,9,12,82+1,82+1,82+1,78+0,81+0,81+0,81+0,78+0,81+2,81+2,81+2,76+3,75+3,75+3,75+3,76+3,53+3,58+3,58+3,58+3,53+3,50+3,52+3,52+3,52+3,50+3
G. Bale,30,185,82,Wales,Tottenham Hotspur,English Premier League,83,83,24500000,130000,RW,Left,4,3,4,Medium/Medium,PLAYER_BODY_TYPE_357,Yes,,"DistanceShooter,Crosser,FKSpecialist",SUB,9.0,Real Madrid,,2021.0,RM,11.0,88.0,84.0,82.0,80.0,58.0,73.0,,,,,,,"Long Throw-in, Injury Prone, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Chip Shot (AI)",87,81,84,80,85,80,90,87,79,83,86,89,78,79,65,90,82,69,77,87,65,59,83,79,76,85,,55,52,15,15,11,5,6,83+0,83+0,83+0,82+0,82+0,82+0,82+0,82+0,81+2,81+2,81+2,82+1,78+3,78+3,78+3,82+1,71+3,69+3,69+3,69+3,71+3,70+3,66+3,66+3,66+3,70+3
R. Nainggolan,32,176,65,Belgium,Inter,Italian Serie A,83,83,20000000,125000,"CAM, CM, CF",Right,3,3,3,High/High,PLAYER_BODY_TYPE_282,Yes,33000000.0,"Engine,DistanceShooter,Tackling,Tactician",RES,44.0,,2018-07-01,2022.0,,,71.0,80.0,80.0,83.0,83.0,81.0,,,,,,,"Long Shot Taker (AI), Outside Foot Shot",73,75,59,85,75,83,73,68,82,84,71,71,75,85,83,86,74,89,75,89,88,86,84,80,63,84,,86,90,11,11,14,8,11,78+3,78+3,78+3,80+0,81+0,81+0,81+0,80+0,82+1,82+1,82+1,81+2,84+,84+,84+,81+2,83+0,85+,85+,85+,83+0,82+1,81+2,81+2,81+2,82+1
E. Džeko,34,193,80,Bosnia Herzegovina,Roma,Italian Serie A,83,83,13500000,81000,ST,Right,3,5,2,Medium/Medium,Lean,Yes,23000000.0,Poacher,ST,9.0,,2015-07-01,2022.0,,,59.0,84.0,71.0,75.0,46.0,73.0,,,,,,,Finesse Shot,63,88,83,77,77,76,65,54,72,85,61,58,56,83,36,86,64,70,81,79,58,50,89,75,67,83,,28,16,9,11,13,15,15,82+1,82+1,82+1,76+0,80+0,80+0,80+0,76+0,78+3,78+3,78+3,76+3,74+3,74+3,74+3,76+3,59+3,62+3,62+3,62+3,59+3,56+3,56+3,56+3,56+3,56+3
Coutinho,28,172,68,Brazil,FC Barcelona,Spain Primera Division,83,83,26000000,190000,"CAM, LW, CM",Right,4,4,5,Medium/Medium,Lean,Yes,53300000.0,"Dribbler,FKSpecialist,Acrobat",SUB,17.0,,2018-01-06,2023.0,,,72.0,79.0,82.0,89.0,52.0,59.0,,,,,,,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",79,76,48,82,78,89,90,86,78,89,77,68,91,82,93,82,58,74,51,86,59,49,81,83,70,77,,54,47,12,7,9,14,6,76+3,76+3,76+3,82+0,82+0,82+0,82+0,82+0,83+0,83+0,83+0,82+1,80+3,80+3,80+3,82+1,69+3,67+3,67+3,67+3,69+3,65+3,57+3,57+3,57+3,65+3
Muniain,27,170,66,Spain,Athletic Club de Bilbao,Spain Primera Division,83,83,27000000,41000,"LW, CAM, RW",Right,2,3,4,Medium/Low,Normal,Yes,56700000.0,"Dribbler,Acrobat",CAM,10.0,,2009-08-01,2024.0,,,81.0,75.0,80.0,87.0,51.0,60.0,,,,,,,"Finesse Shot, Flair, Outside Foot Shot, Team Player, Technical Dribbler (AI)",79,79,43,84,68,87,82,69,70,86,83,79,92,80,95,70,72,74,49,77,66,45,80,83,61,82,,55,38,10,5,5,13,12,75+2,75+2,75+2,83+0,81+0,81+0,81+0,83+0,83+0,83+0,83+0,82+1,78+2,78+2,78+2,82+1,68+2,66+2,66+2,66+2,68+2,64+2,56+2,56+2,56+2,64+2
A. Lacazette,29,176,77,France,Arsenal,English Premier League,83,83,26000000,125000,ST,Right,3,4,4,High/High,PLAYER_BODY_TYPE_254,Yes,49400000.0,NoTag,ST,9.0,,2017-07-05,2022.0,,,76.0,82.0,75.0,84.0,46.0,75.0,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",68,83,75,79,79,84,74,74,70,85,77,75,81,84,82,87,76,77,75,78,74,42,84,78,76,81,,51,32,11,6,9,5,6,82+1,82+1,82+1,80+0,82+0,82+0,82+0,80+0,81+2,81+2,81+2,79+3,76+3,76+3,76+3,79+3,64+3,64+3,64+3,64+3,64+3,61+3,58+3,58+3,58+3,61+3
W. Zaha,27,180,66,Ivory Coast,Crystal Palace,English Premier League,83,83,27000000,82000,"LM, CF",Right,2,3,5,Medium/Medium,PLAYER_BODY_TYPE_284,Yes,51300000.0,"Speedster,Dribbler",LS,11.0,,2015-02-02,2023.0,RW,9.0,90.0,75.0,72.0,87.0,34.0,75.0,,,,,,,"Flair, Technical Dribbler (AI)",76,77,47,75,64,90,63,51,65,86,88,92,87,75,79,81,58,75,77,70,72,32,76,76,72,80,,34,32,15,10,15,11,10,77+2,77+2,77+2,81+0,80+0,80+0,80+0,81+0,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,62+2,58+2,58+2,58+2,62+2,57+2,49+2,49+2,49+2,57+2
Lucas Moura,27,174,70,Brazil,Tottenham Hotspur,English Premier League,83,83,27000000,120000,"RM, CF",Right,3,4,4,High/Medium,PLAYER_BODY_TYPE_363,Yes,51300000.0,"Speedster,Dribbler,Acrobat",RM,27.0,,2018-01-31,2024.0,,,92.0,78.0,72.0,87.0,43.0,67.0,,,,,,,"Flair, Speed Dribbler (AI)",73,79,62,74,72,88,71,70,70,85,95,89,93,81,92,80,92,75,58,76,72,50,80,70,74,82,,43,44,9,10,14,7,14,79+3,79+3,79+3,82+0,81+0,81+0,81+0,82+0,80+3,80+3,80+3,81+2,74+3,74+3,74+3,81+2,66+3,62+3,62+3,62+3,66+3,63+3,55+3,55+3,55+3,63+3
T. Hazard,27,175,71,Belgium,Borussia Dortmund,German 1. Bundesliga,83,83,27000000,78000,"LM, RM, CF",Right,2,4,4,High/High,Lean,Yes,45900000.0,"Dribbler,Acrobat",SUB,10.0,,2019-07-01,2024.0,LM,16.0,84.0,77.0,81.0,86.0,52.0,67.0,,,,,,,"Flair, Long Passer (AI), Long Shot Taker (AI), Technical Dribbler (AI)",81,76,39,82,80,86,83,81,73,84,86,83,91,82,88,78,60,80,65,77,57,63,81,83,81,78,,46,48,6,9,7,7,8,76+2,76+2,76+2,83+0,81+0,81+0,81+0,83+0,82+1,82+1,82+1,82+1,78+2,78+2,78+2,82+1,72+2,68+2,68+2,68+2,72+2,67+2,58+2,58+2,58+2,67+2
Portu,28,167,66,Spain,Real Sociedad,Spain Primera Division,83,83,26000000,50000,"RW, RM, CF",Right,1,4,3,High/High,Normal,Yes,54600000.0,"Speedster,Engine",RW,7.0,,2019-07-07,2024.0,,,90.0,79.0,81.0,82.0,59.0,79.0,,,,,,,"Finesse Shot, Speed Dribbler (AI)",80,82,77,83,72,84,80,64,79,81,90,90,81,78,81,82,75,89,73,75,82,55,80,82,53,74,,61,59,14,10,15,15,13,81+2,81+2,81+2,82+0,82+0,82+0,82+0,82+0,82+1,82+1,82+1,83+0,79+2,79+2,79+2,83+0,74+2,72+2,72+2,72+2,74+2,72+2,67+2,67+2,67+2,72+2
Gerard Moreno,28,180,77,Spain,Villarreal CF,Spain Primera Division,83,83,27000000,56000,"ST, RM, CF",Left,1,4,3,High/Medium,Normal,Yes,56700000.0,ClinicalFinisher,RS,7.0,,2018-07-02,2023.0,ST,9.0,76.0,84.0,76.0,80.0,46.0,73.0,,,,,,,"Finesse Shot, Outside Foot Shot",78,88,81,79,80,81,75,62,73,82,75,77,74,86,68,81,76,76,75,80,61,42,85,76,75,77,,41,41,15,12,7,12,10,82+1,82+1,82+1,81+0,82+0,82+0,82+0,81+0,80+2,80+2,80+2,80+2,76+2,76+2,76+2,80+2,65+2,63+2,63+2,63+2,65+2,62+2,58+2,58+2,58+2,62+2
F. Kostić,27,184,82,Serbia,Eintracht Frankfurt,German 1. Bundesliga,83,83,27000000,45000,"LM, LWB",Left,2,2,3,High/High,Normal,Yes,45900000.0,Engine,LM,10.0,,2019-05-17,2023.0,,,88.0,76.0,79.0,83.0,68.0,80.0,,,,,,,"Dives Into Tackles (AI), Flair, Speed Dribbler (AI), Outside Foot Shot",89,74,59,75,70,85,79,80,73,83,89,87,76,81,77,84,67,91,77,78,78,63,79,81,64,80,,72,68,13,14,12,12,13,78+2,78+2,78+2,82+0,81+0,81+0,81+0,82+0,80+2,80+2,80+2,82+1,78+2,78+2,78+2,82+1,78+2,75+2,75+2,75+2,78+2,76+2,71+2,71+2,71+2,76+2
D. Zapata,29,189,88,Colombia,Atalanta,Italian Serie A,83,83,26000000,87000,ST,Right,2,4,3,High/Medium,Normal,Yes,44200000.0,Strength,ST,91.0,,2020-01-17,2023.0,SUB,7.0,75.0,81.0,59.0,78.0,37.0,83.0,,,,,,,"Power Header, Outside Foot Shot",44,88,83,75,77,79,48,62,47,81,72,78,67,82,60,86,79,72,93,64,72,20,86,59,70,82,,24,22,9,9,8,6,8,83+0,83+0,83+0,75+0,79+0,79+0,79+0,75+0,75+2,75+2,75+2,73+2,66+2,66+2,66+2,73+2,54+2,55+2,55+2,55+2,54+2,52+2,54+2,54+2,54+2,52+2
Marco Asensio,24,182,76,Spain,Real Madrid,Spain Primera Division,82,86,29000000,160000,"LW, RW",Left,3,3,4,High/Medium,Normal,Yes,61600000.0,NoTag,SUB,11.0,,2015-07-01,2023.0,LW,21.0,79.0,80.0,81.0,83.0,43.0,61.0,,,,,,,Long Shot Taker (AI),81,77,57,81,79,84,83,76,80,86,79,79,79,78,76,86,58,76,61,83,45,45,80,81,62,82,,42,39,13,9,6,12,10,78+3,78+3,78+3,81+0,81+0,81+0,81+0,81+0,81+3,81+3,81+3,81+3,77+3,77+3,77+3,81+3,66+3,63+3,63+3,63+3,66+3,62+3,52+3,52+3,52+3,62+3
A. Correa,25,171,70,Argentina,Atlético Madrid,Spain Primera Division,82,85,28000000,65000,"RM, ST",Right,1,4,4,High/Medium,Normal,Yes,59500000.0,"Dribbler,Acrobat",RM,10.0,,2014-12-13,2024.0,SUB,20.0,84.0,80.0,75.0,87.0,54.0,70.0,,,,,,,"Flair, Technical Dribbler (AI)",74,82,67,77,79,87,82,65,65,87,86,82,89,82,87,80,49,79,64,83,78,48,83,80,55,76,,53,44,13,10,9,8,16,80+2,80+2,80+2,83+0,83+0,83+0,83+0,83+0,82+2,82+2,82+2,81+2,77+2,77+2,77+2,81+2,69+2,67+2,67+2,67+2,69+2,66+2,61+2,61+2,61+2,66+2
