short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
R. Salin,35,189,76,France,Stade Rennais FC,French Ligue 1,72,72,850000,14000,GK,Left,1,2,1,Medium/Medium,Lean,No,1600000.0,NoTag,SUB,1.0,,2019-07-01,2021.0,,,,,,,,,76.0,64.0,68.0,75.0,31.0,72.0,NoTag,11,11,16,36,13,14,11,15,23,13,28,34,50,70,45,51,68,38,67,13,45,26,16,59,11,60,,13,16,76,64,68,72,75,27+2,27+2,27+2,25+0,28+0,28+0,28+0,25+0,30+2,30+2,30+2,27+2,31+2,31+2,31+2,27+2,26+2,31+2,31+2,31+2,26+2,26+2,30+2,30+2,30+2,26+2
P. Tschauner,34,196,100,Germany,RB Leipzig,German 1. Bundesliga,72,72,1400000,23000,GK,Right,1,3,1,Medium/Medium,Normal,No,2400000.0,NoTag,SUB,13.0,,2019-07-30,2021.0,,,,,,,,,71.0,70.0,66.0,73.0,42.0,71.0,ComesForCrosses,7,9,47,24,7,7,15,15,25,22,38,46,36,72,37,50,60,23,75,15,27,9,14,41,22,38,,12,15,71,70,66,71,73,31+2,31+2,31+2,24+0,27+0,27+0,27+0,24+0,26+2,26+2,26+2,25+2,26+2,26+2,26+2,25+2,23+2,26+2,26+2,26+2,23+2,25+2,30+2,30+2,30+2,25+2
O. Nyland,29,193,90,Norway,Aston Villa,English Premier League,72,72,2200000,29000,GK,Right,1,4,1,Medium/Medium,Normal,Yes,4200000.0,NoTag,GK,25.0,,2018-08-07,2021.0,SUB,12.0,,,,,,,72.0,67.0,77.0,73.0,48.0,73.0,"GKLongThrow,ComesForCrosses",12,11,13,35,14,21,13,14,46,23,47,48,45,67,53,58,71,33,71,13,26,21,13,28,25,41,,11,12,72,67,77,73,73,30+2,30+2,30+2,27+0,29+0,29+0,29+0,27+0,29+2,29+2,29+2,30+2,31+2,31+2,31+2,30+2,27+2,30+2,30+2,30+2,27+2,26+2,28+2,28+2,28+2,26+2
C. Pinsoglio,30,194,85,Italy,Juventus,Italian Serie A,72,72,2100000,32000,GK,Left,1,2,1,Medium/Medium,Lean,No,3500000.0,NoTag,RES,31.0,,2014-07-01,2021.0,,,,,,,,,74.0,70.0,58.0,76.0,42.0,74.0,NoTag,13,11,13,24,8,18,11,18,28,22,43,41,36,62,40,44,71,34,60,6,32,18,11,35,22,64,,12,13,74,70,58,74,76,26+2,26+2,26+2,25+0,26+0,26+0,26+0,25+0,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,25+2,27+2,27+2,27+2,25+2,25+2,26+2,26+2,26+2,25+2
Da Costa,36,186,81,Brazil,Bologna,Italian Serie A,72,72,525000,11000,GK,Right,1,2,1,Medium/Medium,Normal,No,945000.0,NoTag,SUB,1.0,,2015-01-21,2021.0,,,,,,,,,71.0,71.0,64.0,72.0,39.0,75.0,CautiousWithCrosses,12,13,12,28,11,11,13,11,30,20,42,37,43,68,40,48,54,30,63,11,30,17,10,34,23,55,,19,18,71,71,64,75,72,26+2,26+2,26+2,24+0,26+0,26+0,26+0,24+0,26+2,26+2,26+2,25+2,27+2,27+2,27+2,25+2,25+2,28+2,28+2,28+2,25+2,25+2,27+2,27+2,27+2,25+2
J. Pollersbeck,25,195,87,Germany,Olympique Lyonnais,French Ligue 1,71,75,2300000,23000,GK,Right,1,3,1,Medium/Medium,Normal,No,4500000.0,NoTag,SUB,30.0,,2020-09-18,2024.0,,,,,,,,,73.0,66.0,72.0,73.0,28.0,70.0,RushesOutOfGoal,20,12,12,52,17,14,18,19,44,19,24,32,22,68,24,54,51,22,63,14,20,10,6,58,22,24,,14,15,73,66,72,70,73,27+2,27+2,27+2,26+0,29+0,29+0,29+0,26+0,32+2,32+2,32+2,29+2,35+2,35+2,35+2,29+2,25+2,31+2,31+2,31+2,25+2,24+2,25+2,25+2,25+2,24+2
M. Gillespie,28,192,88,England,Newcastle United,English Premier League,71,74,2100000,19000,GK,Right,1,3,1,Medium/Medium,Normal,No,4100000.0,NoTag,RES,29.0,,2020-07-27,2023.0,,,,,,,,,74.0,68.0,66.0,73.0,35.0,72.0,"GKLongThrow,SaveswithFeet",13,16,11,34,12,17,12,15,35,29,34,35,37,59,53,50,70,39,66,12,23,25,15,42,19,56,,11,19,74,68,66,72,73,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,29+2,32+2,32+2,32+2,29+2,27+2,30+2,30+2,30+2,27+2,26+2,27+2,27+2,27+2,26+2
P. Terracciano,30,193,78,Italy,Fiorentina,Italian Serie A,71,72,1800000,22000,GK,Right,1,2,1,Medium/Medium,Lean,No,3200000.0,NoTag,SUB,1.0,,2019-07-07,2021.0,,,,,,,,,72.0,67.0,64.0,75.0,41.0,69.0,ComesForCrosses,13,11,15,27,16,15,12,12,21,22,40,42,41,68,45,48,55,33,60,11,19,16,12,42,22,63,,11,19,72,67,64,69,75,27+2,27+2,27+2,26+0,27+0,27+0,27+0,26+0,28+2,28+2,28+2,27+2,27+2,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2
F. Marchetti,37,188,83,Italy,Genoa,Italian Serie A,71,71,240000,5000,GK,Left,2,3,1,Medium/Medium,Normal,No,432000.0,NoTag,SUB,22.0,,2018-07-02,2021.0,,,,,,,,,68.0,70.0,64.0,70.0,52.0,70.0,"InjuryProne,GKLongThrow",13,17,12,36,12,11,14,12,35,20,55,50,60,75,51,48,82,34,62,13,36,22,12,45,22,64,,12,14,68,70,64,70,70,30+2,30+2,30+2,29+0,30+0,30+0,30+0,29+0,32+2,32+2,32+2,30+2,31+2,31+2,31+2,30+2,28+2,30+2,30+2,30+2,28+2,27+2,27+2,27+2,27+2,27+2
W. Foderingham,29,185,75,England,Sheffield United,English Premier League,71,71,1700000,17000,GK,Left,1,2,1,Medium/Medium,Normal,No,3200000.0,NoTag,RES,18.0,,2020-07-27,2023.0,,,,,,,,,71.0,69.0,68.0,72.0,43.0,70.0,GKLongThrow,21,13,20,30,13,12,20,14,34,28,46,40,62,69,42,51,58,34,71,15,30,19,12,67,14,53,,20,11,71,69,68,70,72,30+2,30+2,30+2,30+0,31+0,31+0,31+0,30+0,34+2,34+2,34+2,31+2,34+2,34+2,34+2,31+2,27+2,31+2,31+2,31+2,27+2,27+2,28+2,28+2,28+2,27+2
F. Wiedwald,30,190,82,Germany,Eintracht Frankfurt,German 1. Bundesliga,71,71,1600000,13000,GK,Right,2,2,1,Medium/Medium,Normal,No,2700000.0,NoTag,SUB,29.0,,2018-07-01,2021.0,,,,,,,,,73.0,64.0,68.0,73.0,40.0,67.0,CautiousWithCrosses,9,11,8,41,15,14,7,13,32,32,38,41,43,73,45,51,68,44,78,12,35,15,10,51,22,63,,12,14,73,64,68,67,73,29+2,29+2,29+2,28+0,31+0,31+0,31+0,28+0,33+2,33+2,33+2,31+2,34+2,34+2,34+2,31+2,28+2,32+2,32+2,32+2,28+2,26+2,28+2,28+2,28+2,26+2
M. Schubert,22,186,83,Germany,FC Schalke 04,German 1. Bundesliga,70,80,2300000,9000,GK,Right,1,3,1,Medium/Medium,Normal,No,4400000.0,NoTag,SUB,23.0,,2019-07-05,2023.0,,,,,,,,,73.0,67.0,62.0,75.0,37.0,65.0,NoTag,12,8,10,45,8,23,14,13,30,30,46,30,44,68,45,47,72,28,56,9,23,16,4,52,12,35,,11,10,73,67,62,65,75,27+2,27+2,27+2,29+0,30+0,30+0,30+0,29+0,33+2,33+2,33+2,31+2,33+2,33+2,33+2,31+2,26+2,29+2,29+2,29+2,26+2,24+2,25+2,25+2,25+2,24+2
Dani Martín,21,187,77,Spain,Real Betis,Spain Primera Division,70,80,2300000,6000,GK,Right,1,3,1,Medium/Medium,Normal,No,5300000.0,NoTag,RES,13.0,,2019-07-18,2024.0,,,,,,,,,70.0,67.0,67.0,73.0,47.0,69.0,NoTag,15,13,13,30,14,12,16,13,32,17,48,46,55,64,43,50,64,30,66,11,23,20,9,40,20,48,,14,12,70,67,67,69,73,27+2,27+2,27+2,26+0,26+0,26+0,26+0,26+0,27+2,27+2,27+2,27+2,28+2,28+2,28+2,27+2,25+2,27+2,27+2,27+2,25+2,25+2,26+2,26+2,26+2,25+2
Koke Vegas,24,188,88,Spain,Levante UD,Spain Primera Division,70,78,2000000,8000,GK,Right,1,3,1,Medium/Medium,Normal,No,4600000.0,NoTag,SUB,1.0,,2016-07-01,2022.0,,,,,,,,,72.0,70.0,60.0,68.0,52.0,67.0,NoTag,13,12,15,12,15,11,13,12,20,10,52,52,60,67,42,45,62,34,55,15,30,12,10,42,11,48,,12,10,72,70,60,67,68,25+2,25+2,25+2,24+0,24+0,24+0,24+0,24+0,24+2,24+2,24+2,24+2,22+2,22+2,22+2,24+2,23+2,22+2,22+2,22+2,23+2,23+2,23+2,23+2,23+2,23+2
Juan Soriano,22,185,83,Spain,Sevilla FC,Spain Primera Division,70,77,1900000,8000,GK,Left,1,2,1,Medium/Medium,Lean,No,4400000.0,NoTag,RES,28.0,,2016-07-01,2022.0,,,,,,,,,72.0,67.0,66.0,73.0,37.0,67.0,NoTag,13,14,20,23,13,20,32,24,24,23,37,37,43,67,43,50,66,35,58,16,25,16,12,38,28,47,,10,14,72,67,66,67,73,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,24+2,25+2,25+2,25+2,24+2,24+2,25+2,25+2,25+2,24+2
O. Linnér,23,199,82,Sweden,DSC Arminia Bielefeld,German 1. Bundesliga,70,76,1800000,8000,GK,Right,1,3,1,Medium/Medium,Lean,No,3600000.0,NoTag,SUB,34.0,,2020-01-07,2023.0,,,,,,,,,73.0,67.0,66.0,70.0,35.0,72.0,NoTag,18,17,18,20,11,18,19,12,21,25,34,36,31,58,22,50,58,43,69,16,23,19,13,50,32,50,,14,11,73,67,66,72,70,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,28+2,28+2,28+2,27+2,28+2,28+2,28+2,27+2,25+2,26+2,26+2,26+2,25+2,24+2,25+2,25+2,25+2,24+2
F. Manojlović,24,197,82,Serbia,Getafe CF,Spain Primera Division,70,76,1800000,9000,GK,Right,1,3,1,Medium/Medium,Lean,No,4100000.0,NoTag,RES,30.0,,2017-07-21,2021.0,,,,,,,,,72.0,69.0,70.0,71.0,19.0,66.0,NoTag,11,8,13,22,5,14,10,12,24,16,21,18,36,67,21,53,37,17,74,9,18,10,7,32,16,50,,12,10,72,69,70,66,71,24+2,24+2,24+2,19+0,22+0,22+0,22+0,19+0,22+2,22+2,22+2,20+2,23+2,23+2,23+2,20+2,19+2,23+2,23+2,23+2,19+2,19+2,23+2,23+2,23+2,19+2
R. Rúnarsson,25,186,76,Iceland,Dijon FCO,French Ligue 1,70,75,1800000,6000,GK,Right,1,2,1,Medium/Medium,Normal,No,3700000.0,NoTag,SUB,1.0,,2018-07-01,2022.0,,,,,,,,,71.0,68.0,72.0,71.0,46.0,70.0,ComesForCrosses,18,14,17,16,13,13,17,14,15,32,45,46,43,61,55,54,59,41,56,15,23,12,16,39,22,42,,19,15,71,68,72,70,71,29+2,29+2,29+2,27+0,28+0,28+0,28+0,27+0,27+2,27+2,27+2,28+2,26+2,26+2,26+2,28+2,26+2,24+2,24+2,24+2,26+2,26+2,25+2,25+2,25+2,26+2
B. Uphoff,26,191,83,Germany,SC Freiburg,German 1. Bundesliga,70,74,1700000,10000,GK,Right,1,2,1,Medium/Medium,Normal,No,3200000.0,NoTag,SUB,1.0,,2020-08-05,2024.0,,,,,,,,,69.0,69.0,68.0,71.0,38.0,69.0,NoTag,11,8,12,36,9,10,7,11,22,22,36,40,29,66,34,51,63,23,64,7,15,12,10,26,24,23,,11,13,69,69,68,69,71,26+2,26+2,26+2,23+0,25+0,25+0,25+0,23+0,25+2,25+2,25+2,24+2,25+2,25+2,25+2,24+2,23+2,25+2,25+2,25+2,23+2,23+2,24+2,24+2,24+2,23+2
J. Steer,27,188,80,England,Aston Villa,English Premier League,70,72,1500000,21000,GK,Left,1,2,1,Medium/Medium,Normal,Yes,3000000.0,NoTag,RES,12.0,,2013-07-01,2023.0,,,,,,,,,68.0,69.0,70.0,71.0,50.0,70.0,InjuryProne,11,11,12,35,11,11,12,11,25,22,53,47,37,67,59,53,56,39,61,11,22,22,16,42,41,25,,12,11,68,69,70,70,71,29+2,29+2,29+2,27+0,29+0,29+0,29+0,27+0,29+2,29+2,29+2,29+2,30+2,30+2,30+2,29+2,27+2,28+2,28+2,28+2,27+2,26+2,25+2,25+2,25+2,26+2
L. Grant,37,193,83,England,Manchester United,English Premier League,70,70,180000,23000,GK,Right,1,4,1,Medium/Medium,Normal,Yes,342000.0,NoTag,RES,13.0,,2018-07-03,2021.0,,,,,,,,,70.0,70.0,72.0,69.0,41.0,67.0,GKLongThrow,19,17,14,43,15,11,17,19,40,34,44,38,50,66,53,54,70,27,71,19,42,26,14,50,20,60,,13,19,70,70,72,67,69,31+2,31+2,31+2,30+0,32+0,32+0,32+0,30+0,34+2,34+2,34+2,32+2,35+2,35+2,35+2,32+2,29+2,35+2,35+2,35+2,29+2,29+2,31+2,31+2,31+2,29+2
G. Pegolo,39,183,76,Italy,Sassuolo,Italian Serie A,70,70,180000,7000,GK,Left,1,2,1,Medium/Medium,Normal,No,306000.0,NoTag,SUB,56.0,,2013-09-02,2021.0,,,,,,,,,70.0,68.0,60.0,70.0,43.0,70.0,GKLongThrow,13,18,15,35,16,11,11,18,21,20,44,42,50,70,47,45,70,33,54,12,33,20,12,33,13,55,,12,11,70,68,60,70,70,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,28+2,28+2,28+2,27+2,27+2,27+2,27+2,27+2,25+2,27+2,27+2,27+2,25+2,25+2,25+2,25+2,25+2,25+2
S. Carson,34,190,86,England,Manchester City,English Premier League,70,70,775000,37000,GK,Right,2,3,1,Medium/Medium,Stocky,Yes,,NoTag,RES,33.0,Derby County,,2021.0,,,,,,,,,69.0,70.0,69.0,68.0,35.0,71.0,SolidPlayer,14,19,18,25,13,17,18,16,17,20,33,37,38,66,42,52,72,28,70,20,23,19,11,44,20,38,,15,20,69,70,69,71,68,29+2,29+2,29+2,26+0,28+0,28+0,28+0,26+0,28+2,28+2,28+2,26+2,27+2,27+2,27+2,26+2,24+2,26+2,26+2,26+2,24+2,24+2,27+2,27+2,27+2,24+2
J. Ruddy,33,193,97,England,Wolverhampton Wanderers,English Premier League,70,70,950000,27000,GK,Right,2,3,1,Medium/Medium,Stocky,Yes,1800000.0,NoTag,SUB,21.0,,2017-07-10,2021.0,,,,,,,,,70.0,66.0,72.0,71.0,41.0,70.0,"SolidPlayer,TeamPlayer,ComesForCrosses",14,7,12,25,11,11,13,13,23,23,38,43,23,70,22,54,68,36,71,15,24,22,15,39,18,53,,11,11,70,66,72,70,71,28+2,28+2,28+2,24+0,27+0,27+0,27+0,24+0,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,25+2,27+2,27+2,27+2,25+2,25+2,26+2,26+2,26+2,25+2
J. Moulin,34,185,88,France,AS Saint-Étienne,French Ligue 1,70,70,775000,12000,GK,Right,1,2,1,Medium/Medium,Normal,No,1600000.0,NoTag,GK,30.0,,2005-07-01,2022.0,,,,,,,,,72.0,70.0,65.0,71.0,52.0,68.0,TeamPlayer,15,14,15,32,14,13,14,11,35,23,51,52,48,63,56,49,42,32,54,14,20,16,11,29,23,59,,13,14,72,70,65,68,71,28+2,28+2,28+2,27+0,28+0,28+0,28+0,27+0,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,26+2,27+2,27+2,27+2,26+2,26+2,24+2,24+2,24+2,26+2
V. Mannone,32,188,80,Italy,AS Monaco,French Ligue 1,70,70,1100000,18000,GK,Right,1,3,1,Medium/Medium,Normal,No,2100000.0,NoTag,RES,30.0,,2020-09-12,2022.0,,,,,,,,,68.0,67.0,66.0,71.0,55.0,70.0,ComesForCrosses,11,16,14,48,15,15,12,15,33,24,54,56,42,70,44,50,75,31,67,12,29,16,12,57,43,57,,11,20,68,67,66,70,71,31+2,31+2,31+2,31+0,33+0,33+0,33+0,31+0,35+2,35+2,35+2,33+2,35+2,35+2,35+2,33+2,29+2,32+2,32+2,32+2,29+2,29+2,30+2,30+2,30+2,29+2
S. Colombi,29,188,83,Italy,Parma,Italian Serie A,70,70,1300000,13000,GK,Right,1,2,1,Medium/Medium,Lean,No,2300000.0,NoTag,SUB,34.0,,2019-07-11,2022.0,,,,,,,,,71.0,67.0,53.0,76.0,40.0,69.0,NoTag,14,15,18,36,12,10,16,14,35,23,45,35,57,60,36,40,77,40,49,12,26,20,14,34,23,55,,11,14,71,67,53,69,76,27+2,27+2,27+2,26+0,27+0,27+0,27+0,26+0,28+2,28+2,28+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,25+2,25+2,25+2,25+2,25+2
I. Meslier,20,196,74,France,Leeds United,English Premier League,69,81,1500000,18000,GK,Left,1,2,1,Medium/Medium,Lean,No,3300000.0,NoTag,GK,1.0,,2020-07-23,2023.0,,,,,,,,,70.0,67.0,70.0,73.0,28.0,67.0,GKLongThrow,14,9,10,40,5,20,12,10,33,26,21,33,24,62,25,53,42,32,52,17,27,19,8,59,11,54,,15,17,70,67,70,67,73,26+2,26+2,26+2,26+0,29+0,29+0,29+0,26+0,32+2,32+2,32+2,29+2,34+2,34+2,34+2,29+2,26+2,31+2,31+2,31+2,26+2,25+2,26+2,26+2,26+2,25+2
B. Peacock-Farrell,23,192,73,Northern Ireland,Burnley,English Premier League,69,77,1200000,14000,GK,Left,1,2,1,Medium/Medium,Normal,Yes,2500000.0,NoTag,SUB,15.0,,2019-08-02,2024.0,GK,1.0,,,,,,,72.0,65.0,72.0,73.0,52.0,64.0,NoTag,14,11,17,37,11,17,20,11,29,30,54,51,40,66,59,54,68,40,61,17,24,20,14,38,29,47,,20,20,72,65,72,64,73,31+2,31+2,31+2,29+0,31+0,31+0,31+0,29+0,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,30+2,31+2,31+2,31+2,30+2,30+2,30+2,30+2,30+2,30+2
I. Grbić,24,196,83,Croatia,Atlético Madrid,Spain Primera Division,69,77,1200000,13000,GK,Right,1,3,1,Medium/Medium,Normal,No,2700000.0,NoTag,SUB,1.0,,2020-08-20,2024.0,,,,,,,,,66.0,69.0,67.0,70.0,26.0,68.0,NoTag,14,8,11,25,8,11,12,12,21,17,31,22,22,66,24,50,35,20,59,5,26,10,6,27,19,24,,11,12,66,69,67,68,70,23+2,23+2,23+2,20+0,22+0,22+0,22+0,20+0,21+2,21+2,21+2,21+2,22+2,22+2,22+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,21+2,21+2,21+2,19+2
M. Verrips,23,195,90,Netherlands,Sheffield United,English Premier League,69,76,1100000,10000,GK,Right,1,3,1,Medium/Medium,Normal,No,2300000.0,NoTag,RES,21.0,,2019-08-08,2023.0,,,,,,,,,71.0,68.0,71.0,72.0,16.0,65.0,NoTag,11,6,10,25,8,13,12,11,25,14,17,16,23,62,21,53,32,17,67,6,23,7,7,28,16,28,,14,14,71,68,71,65,72,22+2,22+2,22+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,18+2,22+2,22+2,22+2,18+2,18+2,22+2,22+2,22+2,18+2
I. Pandur,20,187,78,Croatia,Hellas Verona,Italian Serie A,69,76,1100000,6000,GK,Right,1,3,1,Medium/Medium,Normal,No,2200000.0,NoTag,SUB,25.0,,2020-09-01,2025.0,,,,,,,,,67.0,65.0,58.0,71.0,39.0,67.0,NoTag,14,6,11,29,8,10,14,10,28,16,37,41,37,72,31,44,50,28,44,7,21,6,7,37,14,48,,10,14,67,65,58,67,71,23+2,23+2,23+2,23+0,24+0,24+0,24+0,23+0,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,22+2,23+2,23+2,23+2,22+2,22+2,20+2,20+2,20+2,22+2
N. Körber,23,186,84,Germany,Hertha BSC,German 1. Bundesliga,69,75,1100000,12000,GK,Right,1,3,1,Medium/Medium,Normal,No,2100000.0,NoTag,RES,12.0,,2015-07-01,2021.0,,,,,,,,,71.0,64.0,59.0,75.0,35.0,67.0,InjuryProne,13,11,17,24,14,18,13,14,24,20,33,37,46,61,43,44,63,28,55,16,22,14,12,21,15,25,,13,14,71,64,59,67,75,26+2,26+2,26+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,24+2,23+2,23+2,23+2,24+2,22+2,23+2,23+2,23+2,22+2,22+2,23+2,23+2,23+2,22+2
F. Bredlow,25,190,90,Germany,VfB Stuttgart,German 1. Bundesliga,69,73,1000000,8000,GK,Left,1,4,1,Medium/Medium,Normal,Yes,1900000.0,NoTag,SUB,33.0,,2019-07-01,2022.0,,,,,,,,,71.0,68.0,62.0,71.0,38.0,64.0,NoTag,8,5,11,17,4,14,13,14,20,23,41,36,50,71,39,47,68,20,62,7,18,11,17,28,30,41,,12,10,71,68,62,64,71,26+2,26+2,26+2,23+0,25+0,25+0,25+0,23+0,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,21+2,22+2,22+2,22+2,21+2,21+2,23+2,23+2,23+2,21+2
M. Caillard,26,191,87,France,FC Metz,French Ligue 1,69,72,950000,7000,GK,Right,1,3,1,Medium/Medium,Normal,No,2000000.0,NoTag,RES,30.0,,2020-07-20,2022.0,,,,,,,,,73.0,64.0,59.0,72.0,43.0,70.0,NoTag,13,9,13,32,8,11,15,7,27,24,48,39,34,62,45,44,54,33,80,13,25,15,7,14,18,53,,15,9,73,64,59,70,72,26+2,26+2,26+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,25+2,24+2,24+2,24+2,25+2,24+2,26+2,26+2,26+2,24+2,24+2,26+2,26+2,26+2,24+2
A. Rosati,37,195,88,Italy,Torino,Italian Serie A,69,69,110000,9000,GK,Right,1,1,1,Medium/Medium,Normal,No,187000.0,NoTag,SUB,25.0,,2018-07-12,2021.0,,,,,,,,,68.0,69.0,46.0,68.0,31.0,70.0,CautiousWithCrosses,11,8,10,24,14,11,15,16,31,21,32,31,36,73,50,35,68,36,65,12,22,9,7,43,25,58,,10,12,68,69,46,70,68,23+2,23+2,23+2,23+0,24+0,24+0,24+0,23+0,26+2,26+2,26+2,25+2,27+2,27+2,27+2,25+2,22+2,25+2,25+2,25+2,22+2,22+2,23+2,23+2,23+2,22+2
S. Ujkani,31,188,87,Kosovo,Torino,Italian Serie A,69,69,675000,14000,GK,Right,1,2,1,Medium/Medium,Normal,No,1100000.0,NoTag,RES,18.0,,2019-09-02,2021.0,,,,,,,,,69.0,68.0,62.0,69.0,50.0,71.0,CautiousWithCrosses,12,13,10,36,12,12,11,14,26,23,51,49,55,60,50,47,76,21,59,17,20,10,10,31,22,50,,11,10,69,68,62,71,69,27+2,27+2,27+2,27+0,27+0,27+0,27+0,27+0,28+2,28+2,28+2,27+2,26+2,26+2,26+2,27+2,24+2,25+2,25+2,25+2,24+2,23+2,24+2,24+2,24+2,23+2
D. Petrić,32,187,80,Serbia,FC Nantes,French Ligue 1,69,69,650000,9000,GK,Right,1,2,1,Medium/Medium,Normal,No,1300000.0,NoTag,SUB,30.0,,2019-08-01,2021.0,,,,,,,,,69.0,63.0,61.0,72.0,43.0,71.0,ComesForCrosses,11,12,11,18,16,14,10,12,13,21,44,43,34,67,41,46,57,30,57,14,19,13,12,25,22,53,,13,12,69,63,61,71,72,26+2,26+2,26+2,24+0,25+0,25+0,25+0,24+0,23+2,23+2,23+2,24+2,22+2,22+2,22+2,24+2,23+2,22+2,22+2,22+2,23+2,23+2,22+2,22+2,22+2,23+2
Nicolas,32,190,85,Brazil,Udinese,Italian Serie A,69,69,650000,6000,GK,Right,1,5,1,Medium/Medium,Normal,No,1200000.0,NoTag,SUB,88.0,,2019-07-18,2021.0,,,,,,,,,71.0,69.0,64.0,71.0,43.0,67.0,NoTag,13,18,12,31,7,12,8,13,31,22,45,41,37,58,45,48,51,32,77,12,27,15,12,47,21,63,,19,13,71,69,64,67,71,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,24+2,28+2,28+2,28+2,24+2,24+2,26+2,26+2,26+2,24+2
R. Majecki,20,193,78,Poland,AS Monaco,French Ligue 1,68,80,1300000,8000,GK,Right,1,3,1,Medium/Medium,Lean,No,2700000.0,NoTag,SUB,1.0,,2020-01-29,2024.0,,,,,,,,,69.0,65.0,62.0,67.0,29.0,70.0,NoTag,12,19,12,29,19,27,10,13,15,28,26,31,39,60,29,47,37,23,61,16,41,23,11,41,13,43,,24,25,69,65,62,70,67,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,29+2,29+2,29+2,27+2,28+2,28+2,28+2,27+2,26+2,28+2,28+2,28+2,26+2,25+2,28+2,28+2,28+2,25+2
Álvaro,22,186,75,Spain,SD Huesca,Spain Primera Division,68,80,1300000,6000,GK,Left,1,2,1,Medium/Medium,Normal,No,3100000.0,NoTag,SUB,1.0,,2019-07-01,2022.0,,,,,,,,,72.0,65.0,63.0,70.0,46.0,66.0,CautiousWithCrosses,9,8,9,29,6,14,14,13,26,20,43,49,70,63,48,47,61,37,59,5,22,14,5,41,14,52,,11,11,72,65,63,66,70,25+2,25+2,25+2,25+0,25+0,25+0,25+0,25+0,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,24+2,25+2,25+2,25+2,24+2,23+2,23+2,23+2,23+2,23+2
L. Grill,21,191,87,Germany,Bayer 04 Leverkusen,German 1. Bundesliga,68,80,1300000,10000,GK,Right,1,3,1,Medium/Medium,Lean,No,2500000.0,NoTag,SUB,21.0,,2020-07-01,2024.0,,,,,,,,,68.0,65.0,62.0,73.0,41.0,64.0,NoTag,8,5,14,28,6,10,10,8,22,13,38,43,40,62,29,47,56,31,60,5,20,8,6,30,11,38,,14,11,68,65,62,64,73,23+2,23+2,23+2,20+0,22+0,22+0,22+0,20+0,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,21+2,22+2,22+2,22+2,21+2,21+2,22+2,22+2,22+2,21+2
